"dataset","matrix_name","dataset_id","gene_name","gene_id","ML_model_code","ML_best_model","ML_alisim_model","ML_logl","ML_unconstrained_logl","ML_numFreeParams","ML_BIC","ML_tree_length","ML_sumInternalBL","CTEN_LogL","CTEN_Unconstrained_LogL","CTEN_NumFreeParams","CTEN_BIC","CTEN_TreeLength","CTEN_SumInternalBL","PORI_LogL","PORI_Unconstrained_LogL","PORI_NumFreeParams","PORI_BIC","PORI_TreeLength","PORI_SumInternalBL","CTEN_PORI_LogL","CTEN_PORI_Unconstrained_LogL","CTEN_PORI_NumFreeParams","CTEN_PORI_BIC","CTEN_PORI_TreeLength","CTEN_PORI_SumInternalBL"
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1241","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1241","Q.yeast","Q.yeast+G4","Q.yeast+G4{0.985511}",-1060.3708,-389.2613,14,2183.5824,5.1184,1.0772,-1060.3708,-389.2613,13,2179.0938,5.1184,1.0773,-1060.3708,-389.2613,13,2179.0938,5.1182,1.0772,-1060.3708,-389.2613,13,2179.0938,5.1183,1.0771
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1242","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1242","LG","LG+G4","LG+G4{1.14673}",-3488.4903,-1292.4659,18,7075.6321,5.1201,0.5123,-3488.4903,-1292.4659,17,7070.1515,5.1197,0.5123,-3488.4903,-1292.4659,17,7070.1515,5.12,0.5123,-3488.4903,-1292.4659,17,7070.1515,5.12,0.5123
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1243","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1243","LG","LG+G4","LG+G4{0.714083}",-4174.9769,-1426.8166,20,8461.3968,6.2576,0.7888,-4174.9769,-1426.8166,19,8455.8247,6.2565,0.7888,-4174.9768,-1426.8166,19,8455.8246,6.2595,0.7889,-4174.9768,-1426.8166,19,8455.8246,6.2601,0.789
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1244","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1244","Q.insect","Q.insect+F+G4","Q.insect+F+G4{0.986314}",-7752.5298,-2582.5542,39,15741.3653,11.0145,1.853,-7752.5298,-2582.5542,38,15735.3064,11.0189,1.8517,-7752.5299,-2582.5542,38,15735.3064,11.0192,1.8514,-7752.5301,-2582.5542,38,15735.3068,11.0185,1.8497
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1245","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1245","Q.yeast","Q.yeast+I+R2","Q.yeast+I{0.226036}+R2{0.624586,0.658996,0.149378,3.93899}",-1813.2487,-528.7996,22,3731.0763,7.5401,0.9587,-1813.2487,-528.7996,19,3716.8156,7.5407,0.9584,-1813.2487,-528.7996,19,3716.8156,7.5405,0.9583,-1813.2487,-528.7996,19,3716.8156,7.5405,0.9586
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1246","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1246","LG","LG+G4","LG+G4{1.09667}",-1909.0403,-473.2182,18,3901.5057,7.2788,0.9545,-1909.0403,-473.2182,17,3896.8709,7.2767,0.9544,-1909.0403,-473.2182,17,3896.8709,7.2789,0.9546,-1909.0403,-473.2182,17,3896.8709,7.2785,0.9545
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1247","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1247","VT","VT+G4","VT+G4{1.8625}",-3234.6042,-983.2355,18,6563.5598,6.7261,0.4969,-3234.6041,-983.2355,17,6558.318,6.7291,0.4969,-3234.6041,-983.2355,17,6558.318,6.7292,0.4969,-3234.6041,-983.2355,17,6558.318,6.7292,0.4969
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1248","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1248","WAG","WAG","WAG",-1566.9408,-1163.0084,5,3161.0936,1.8514,0.3466,-1566.9408,-1163.0084,5,3161.0936,1.8514,0.3466,-1566.9408,-1163.0084,5,3161.0936,1.8514,0.3466,-1566.9408,-1163.0084,5,3161.0936,1.8514,0.3466
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1249","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1249","LG","LG+G4","LG+G4{0.67231}",-2565.5739,-1192.8336,18,5229.0333,4.3868,0.8914,-2565.5739,-1192.8336,17,5223.5952,4.3868,0.8914,-2565.5739,-1192.8336,17,5223.5952,4.387,0.8915,-2565.5739,-1192.8336,17,5223.5952,4.3868,0.8914
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1250","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1250","LG","LG+G4","LG+G4{1.51241}",-4021.8725,-1641.0634,16,8134.6277,5.749,1.2004,-4021.8724,-1641.0634,15,8128.9474,5.7486,1.2009,-4021.8724,-1641.0634,15,8128.9474,5.7486,1.201,-4021.8724,-1641.0634,15,8128.9474,5.7486,1.201
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1251","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1251","DCMut","DCMut+G4","DCMut+G4{1.56518}",-1690.6876,-916.8377,8,3422.9632,3.4659,0.2984,-1690.6876,-916.8377,7,3417.7647,3.4667,0.2985,-1690.6876,-916.8377,7,3417.7647,3.4667,0.2985,-1690.6876,-916.8377,7,3417.7647,3.4667,0.2985
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1252","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1252","LG","LG+G4","LG+G4{1.63511}",-2002.8868,-515.6665,18,4090.3821,7.343,1.7313,-2002.8867,-515.6665,17,4085.6817,7.3437,1.7313,-2002.8867,-515.6665,17,4085.6817,7.3437,1.7313,-2002.8867,-515.6665,17,4085.6817,7.3437,1.7313
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1253","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1253","Q.pfam","Q.pfam+G4","Q.pfam+G4{0.992099}",-948.4044,-376.1424,16,1968.0784,4.1676,0.361,-948.4044,-376.1424,15,1963.624,4.1676,0.361,-948.4044,-376.1424,15,1963.624,4.1676,0.361,-948.4044,-376.1424,15,1963.624,4.1676,0.361
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1254","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1254","Q.insect","Q.insect+I+G4","Q.insect+I{0.0621222}+G4{2.13398}",-3318.5916,-947.0715,19,6736.267,6.9899,1.1215,-3318.5916,-947.0715,17,6725.8371,6.9902,1.1216,-3318.5916,-947.0715,17,6725.8371,6.9907,1.1222,-3318.5916,-947.0715,17,6725.8371,6.9907,1.1222
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1255","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1255","Q.pfam","Q.pfam+G4","Q.pfam+G4{2.11619}",-4482.2483,-1225.6847,20,9073.0834,9.204,0.8799,-4482.2483,-1225.6847,19,9067.6541,9.2041,0.8798,-4482.2483,-1225.6847,19,9067.6541,9.2041,0.8799,-4482.2483,-1225.6847,19,9067.6541,9.204,0.8798
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1256","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1256","LG","LG+G4","LG+G4{1.59826}",-4985.6887,-2144.9036,14,10054.0524,7.0292,0.5725,-4985.6887,-2144.9036,13,10048.147,7.0285,0.5726,-4985.6887,-2144.9036,13,10048.147,7.0285,0.5725,-4985.6887,-2144.9036,13,10048.147,7.0285,0.5725
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1257","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1257","rtREV","rtREV+F+G4","rtREV+F+G4{1.11949}",-1991.9668,-505.7098,39,4167.2523,9.1597,1.0435,-1991.9667,-505.7098,38,4162.5516,9.1464,1.043,-1991.9667,-505.7098,38,4162.5516,9.1467,1.043,-1991.9667,-505.7098,38,4162.5516,9.1465,1.043
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1258","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1258","LG","LG+G4","LG+G4{0.762575}",-3078.7146,-1222.0179,18,6255.3927,4.8461,0.6213,-3078.7146,-1222.0179,17,6249.9502,4.8461,0.6212,-3078.7146,-1222.0179,17,6249.9502,4.8459,0.6212,-3078.7146,-1222.0179,17,6249.9502,4.8459,0.6212
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1259","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1259","Q.pfam","Q.pfam+G4","Q.pfam+G4{1.16482}",-2108.4011,-587.7398,16,4293.7971,7.6304,0.4777,-2109.3128,-587.7398,15,4290.8083,7.7199,0.4912,-2109.3128,-587.7398,15,4290.8083,7.7199,0.4912,-2109.3296,-587.7398,15,4290.842,7.5813,0.4245
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1260","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1260","LG","LG+G4","LG+G4{0.424796}",-864.0915,-302.1132,12,1779.6685,8.6722,1.011,-864.0915,-302.1132,11,1775.378,8.6708,1.011,-864.0915,-302.1132,11,1775.378,8.6708,1.011,-864.0915,-302.1132,11,1775.378,8.6708,1.011
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1261","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1261","LG","LG+G4","LG+G4{0.741317}",-1363.2609,-397.8281,16,2798.6955,5.6891,1.0969,-1363.2609,-397.8281,15,2794.1846,5.6894,1.097,-1363.2609,-397.8281,15,2794.1846,5.6895,1.097,-1363.2609,-397.8281,15,2794.1846,5.6895,1.097
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1262","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1262","Q.insect","Q.insect+G4","Q.insect+G4{1.06381}",-4739.476,-702.2321,66,9806.4998,20.2848,3.5943,-4763.6546,-702.2321,65,9849.8942,20.207,2.9919,-4759.5898,-702.2321,65,9841.7646,20.4237,3.2458,-4759.6056,-702.2321,65,9841.796,20.453,3.2594
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1263","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1263","Q.insect","Q.insect+G4","Q.insect+G4{2.08515}",-1543.7998,-487.2795,16,3162.063,5.5812,0.4636,-1543.7999,-487.2795,15,3157.4092,5.5807,0.4631,-1543.7999,-487.2795,15,3157.4092,5.5804,0.4631,-1543.7999,-487.2795,15,3157.4092,5.581,0.4628
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1264","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1264","cpREV","cpREV+G4","cpREV+G4{0.901333}",-1158.1609,-418.7592,14,2379.7782,5.7276,0.6974,-1158.1609,-418.7592,13,2375.2456,5.7239,0.6975,-1158.1609,-418.7592,13,2375.2456,5.7248,0.6974,-1158.1609,-418.7592,13,2375.2456,5.7245,0.6974
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1265","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1265","Q.insect","Q.insect+I+G4","Q.insect+I{0.0615972}+G4{2.78353}",-2947.8029,-909.247,19,5993.9526,8.0006,1.4331,-2947.8029,-909.247,17,5983.6003,8.0008,1.4331,-2947.8029,-909.247,17,5983.6003,8.0007,1.4331,-2947.8029,-909.247,17,5983.6003,8.0007,1.4331
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1266","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1266","Q.insect","Q.insect+G4","Q.insect+G4{0.742362}",-3230.3067,-1999.5675,14,6543.1736,2.8911,0.4754,-3230.3067,-1999.5675,13,6537.2765,2.8906,0.4754,-3230.3067,-1999.5675,13,6537.2765,2.8911,0.4754,-3230.3067,-1999.5675,13,6537.2765,2.8901,0.4755
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1267","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1267","Q.insect","Q.insect+G4","Q.insect+G4{1.18155}",-9389.4035,-959.5482,118,19394.1695,24.3609,6.4431,-9396.1521,-959.5482,117,19402.4516,25.2533,7.304,-9409.7189,-959.5482,117,19429.5853,25.6625,7.1573,-9414.0688,-959.5482,117,19438.2852,23.9834,6.5225
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1268","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1268","Q.yeast","Q.yeast+G4","Q.yeast+G4{1.793}",-1650.5596,-527.0856,12,3357.7413,6.2618,0.5867,-1650.5596,-527.0856,11,3353.0226,6.2665,0.5854,-1650.5596,-527.0856,11,3353.0226,6.2665,0.5854,-1650.5596,-527.0856,11,3353.0226,6.2665,0.5854
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1269","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1269","WAG","WAG+G4","WAG+G4{1.17427}",-3277.2402,-1101.1152,18,6650.6425,6.2494,1.1382,-3277.2402,-1101.1152,17,6645.3002,6.2494,1.1382,-3277.2402,-1101.1152,17,6645.3002,6.2494,1.1383,-3277.2402,-1101.1152,17,6645.3002,6.2495,1.1381
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1270","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1270","LG","LG+G4","LG+G4{1.15811}",-2526.0538,-816.4183,16,5133.6076,6.1647,1.0439,-2526.0538,-816.4183,15,5128.5139,6.1648,1.0439,-2526.0538,-816.4183,15,5128.5139,6.1648,1.0439,-2526.0538,-816.4183,15,5128.5139,6.1648,1.0439
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1271","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1271","mtZOA","mtZOA+G4","mtZOA+G4{1.26496}",-1824.3538,-454.9169,18,3731.4197,10.6078,1.6958,-1824.3537,-454.9169,17,3726.8245,10.5978,1.6962,-1824.3537,-454.9169,17,3726.8245,10.5978,1.6961,-1824.3537,-454.9169,17,3726.8245,10.5973,1.6964
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1272","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1272","LG","LG+G4","LG+G4{0.910899}",-2650.6421,-797.1148,16,5382.3868,7.8556,0.9001,-2650.6421,-797.1148,15,5377.3179,7.8554,0.9003,-2650.6421,-797.1148,15,5377.3179,7.8567,0.8999,-2650.6422,-797.1148,15,5377.318,7.8503,0.8992
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1273","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1273","Q.insect","Q.insect+G4","Q.insect+G4{0.784647}",-704.9475,-251.6532,12,1459.6126,3.1163,0.3184,-704.9475,-251.6532,11,1455.4695,3.1163,0.3184,-704.9475,-251.6532,11,1455.4695,3.1163,0.3184,-704.9475,-251.6532,11,1455.4695,3.1163,0.3184
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1274","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1274","mtZOA","mtZOA+R2","mtZOA+R2{0.629659,0.321958,0.370341,2.15282}",-2028.371,-542.8946,19,4146.8957,9.724,2.7747,-2028.371,-542.8946,17,4137.4058,9.724,2.7747,-2028.371,-542.8946,17,4137.4058,9.724,2.7747,-2028.371,-542.8946,17,4137.4058,9.724,2.7747
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1275","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1275","Q.insect","Q.insect+G4","Q.insect+G4{1.09147}",-2184.8832,-881.9031,16,4452.3113,4.8465,1.2701,-2184.8832,-881.9031,15,4447.1522,4.8463,1.2701,-2184.8832,-881.9031,15,4447.1522,4.8463,1.27,-2184.8832,-881.9031,15,4447.1522,4.8463,1.27
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1276","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1276","Q.mammal","Q.mammal+G4","Q.mammal+G4{0.628529}",-1996.5649,-561.3629,16,4070.1248,11.6003,2.4175,-1996.5648,-561.3629,15,4065.3124,11.6229,2.4218,-1996.5648,-561.3629,15,4065.3124,11.6226,2.4218,-1996.5648,-561.3629,15,4065.3124,11.6227,2.4218
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1277","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1277","LG","LG+G4","LG+G4{2.26829}",-1585.5361,-587.7398,14,3238.4427,5.35,1.0971,-1585.5361,-587.7398,13,3233.6305,5.3499,1.097,-1585.5361,-587.7398,13,3233.6305,5.3498,1.097,-1585.5361,-587.7398,13,3233.6305,5.3498,1.097
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1278","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1278","Q.plant","Q.plant+G4","Q.plant+G4{1.8856}",-614.4558,-281.4028,14,1288.189,2.7585,0.5327,-614.4558,-281.4028,13,1283.9549,2.7585,0.5327,-614.4558,-281.4028,13,1283.9549,2.7585,0.5327,-614.4558,-281.4028,13,1283.9549,2.7585,0.5326
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1279","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1279","Q.yeast","Q.yeast+G4","Q.yeast+G4{2.01317}",-2536.7099,-772.3949,16,5154.0111,9.0936,2.4008,-2536.7103,-772.3949,15,5148.975,9.0959,2.3959,-2536.7099,-772.3949,15,5148.9742,9.0936,2.4008,-2536.7099,-772.3949,15,5148.9742,9.0936,2.4007
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1280","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1280","Q.pfam","Q.pfam+G4","Q.pfam+G4{3.58355}",-3311.7426,-2023.089,8,6670.3716,5.3761,0.6137,-3311.7426,-2023.089,7,6664.5108,5.3757,0.6138,-3311.7426,-2023.089,7,6664.5108,5.3757,0.6138,-3311.7426,-2023.089,7,6664.5108,5.3757,0.6138
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1281","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1281","VT","VT+I","VT+I{0.0841428}",-1658.4189,-482.7109,16,3391.4528,4.87,1.1483,-1658.4189,-482.7109,15,3386.7894,4.87,1.1483,-1658.4189,-482.7109,15,3386.7894,4.87,1.1483,-1658.4189,-482.7109,15,3386.7894,4.87,1.1483
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1282","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1282","LG","LG+G4","LG+G4{1.19637}",-1847.8501,-918.4946,12,3758.0822,5.525,0.2806,-1847.8501,-918.4946,11,3752.8837,5.525,0.2806,-1847.8501,-918.4946,11,3752.8837,5.525,0.2806,-1847.8501,-918.4946,11,3752.8837,5.525,0.2806
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1283","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1283","Q.yeast","Q.yeast+G4","Q.yeast+G4{2.15165}",-2457.8135,-903.4135,14,4988.0138,6.2714,0.7324,-2457.8135,-903.4135,13,4982.8433,6.272,0.7324,-2457.8135,-903.4135,13,4982.8433,6.272,0.7324,-2457.8135,-903.4135,13,4982.8433,6.272,0.7324
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1284","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1284","Q.pfam","Q.pfam+G4","Q.pfam+G4{1.55667}",-2260.5367,-804.2432,14,4592.213,5.6647,0.7353,-2260.5367,-804.2432,13,4587.1316,5.6647,0.7353,-2260.5367,-804.2432,13,4587.1316,5.6648,0.7353,-2260.5367,-804.2432,13,4587.1316,5.665,0.7353
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1285","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1285","LG","LG+G4","LG+G4{2.96304}",-2291.9084,-682.596,14,4652.8994,6.968,2.1482,-2291.9084,-682.596,13,4647.9649,6.968,2.1482,-2291.9084,-682.596,13,4647.9649,6.968,2.1482,-2291.9084,-682.596,13,4647.9649,6.968,2.1482
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1286","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1286","Q.plant","Q.plant+I+G4","Q.plant+I{0.0764993}+G4{2.63926}",-1831.7661,-560.1128,17,3744.9196,7.2306,1.4852,-1831.7661,-560.1128,15,3735.3446,7.2313,1.4853,-1831.7661,-560.1128,15,3735.3447,7.2309,1.4851,-1831.7661,-560.1128,15,3735.3446,7.2309,1.4851
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1287","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1287","LG","LG+G4","LG+G4{1.18036}",-2212.9333,-555.7881,18,4511.5858,8.879,1.3339,-2212.9333,-555.7881,17,4506.8236,8.8775,1.3339,-2212.9333,-555.7881,17,4506.8236,8.8775,1.3339,-2212.9333,-555.7881,17,4506.8236,8.8775,1.3339
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1288","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1288","LG","LG+G4","LG+G4{1.42678}",-5722.0726,-2265.3153,16,11539.4387,6.2623,0.5135,-5722.0726,-2265.3153,15,11533.4828,6.2623,0.5135,-5722.0726,-2265.3153,15,11533.4828,6.2623,0.5135,-5722.0726,-2265.3153,15,11533.4828,6.2623,0.5135
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1289","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1289","Q.yeast","Q.yeast+G4","Q.yeast+G4{1.06208}",-1162.3204,-368.0297,14,2386.6722,5.626,1.2588,-1162.3204,-368.0297,13,2382.2414,5.626,1.2588,-1162.3204,-368.0297,13,2382.2414,5.6259,1.2587,-1162.3204,-368.0297,13,2382.2414,5.6256,1.2587
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1290","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1290","Q.insect","Q.insect+G4","Q.insect+G4{2.32651}",-2284.4695,-838.3221,16,4650.6341,5.8219,1.4733,-2284.4695,-838.3221,15,4645.5282,5.8219,1.4733,-2284.4695,-838.3221,15,4645.5282,5.8219,1.4733,-2284.4695,-838.3221,15,4645.5282,5.8218,1.4733
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1291","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1291","mtZOA","mtZOA+I+G4","mtZOA+I{0.0420938}+G4{1.79495}",-2088.6905,-577.5181,17,4258.9094,9.2177,1.4498,-2088.6905,-577.5181,15,4249.3178,9.219,1.4499,-2088.6905,-577.5181,15,4249.3178,9.219,1.4499,-2088.6905,-577.5181,15,4249.3178,9.219,1.4499
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1292","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1292","LG","LG+G4","LG+G4{0.741671}",-2205.3129,-1224.9033,12,4476.0896,5.0326,0.8026,-2205.3129,-1224.9033,11,4470.6343,5.0324,0.8025,-2205.3129,-1224.9033,11,4470.6343,5.0326,0.8026,-2205.3129,-1224.9033,11,4470.6343,5.0326,0.8026
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1293","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1293","Q.yeast","Q.yeast+G4","Q.yeast+G4{1.57337}",-1677.6459,-556.8724,14,3422.0813,5.9353,0.712,-1677.6459,-556.8724,13,3417.3106,5.9352,0.712,-1677.6459,-556.8724,13,3417.3106,5.9353,0.712,-1677.6459,-556.8724,13,3417.3106,5.9352,0.712
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1294","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1294","Q.insect","Q.insect+G4","Q.insect+G4{0.742127}",-1106.114,-649.0147,10,2261.9261,1.4659,0.1354,-1106.114,-649.0147,9,2256.9562,1.4659,0.1354,-1106.114,-649.0147,9,2256.9562,1.4659,0.1354,-1106.114,-649.0147,9,2256.9562,1.4659,0.1354
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1295","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1295","Q.insect","Q.insect+G4","Q.insect+G4{1.72024}",-1617.2332,-394.0056,18,3315.0584,7.2579,1.0068,-1617.2332,-394.0056,17,3310.5811,7.258,1.0068,-1617.2332,-394.0056,17,3310.5811,7.258,1.0068,-1617.2332,-394.0056,17,3310.5811,7.2579,1.0068
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1296","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1296","DCMut","DCMut+G4","DCMut+G4{1.30821}",-1853.5199,-744.6094,14,3777.2818,8.7456,0.6819,-1853.516,-744.6094,13,3772.2567,9.1502,0.6095,-1853.516,-744.6094,13,3772.2567,9.15,0.6095,-1853.5201,-744.6094,13,3772.2649,8.7407,0.68
