"dataset","matrix_name","dataset_id","gene_name","gene_id","gene_start","gene_end","gene_file","alignment_file","partition_file","gene_directory"
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1299","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1299",239287,239430,"Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1299.fa","Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta","Hejnol2009_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Hejnol2009.Hejnol_etal_2009_FixedNames/"
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1300","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1300",239431,239765,"Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1300.fa","Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta","Hejnol2009_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Hejnol2009.Hejnol_etal_2009_FixedNames/"
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1301","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1301",239766,240076,"Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1301.fa","Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta","Hejnol2009_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Hejnol2009.Hejnol_etal_2009_FixedNames/"
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1302","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1302",240077,240251,"Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1302.fa","Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta","Hejnol2009_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Hejnol2009.Hejnol_etal_2009_FixedNames/"
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1303","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1303",240252,240447,"Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1303.fa","Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta","Hejnol2009_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Hejnol2009.Hejnol_etal_2009_FixedNames/"
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1304","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1304",240448,240534,"Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1304.fa","Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta","Hejnol2009_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Hejnol2009.Hejnol_etal_2009_FixedNames/"
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1305","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1305",240535,240699,"Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1305.fa","Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta","Hejnol2009_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Hejnol2009.Hejnol_etal_2009_FixedNames/"
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1306","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1306",240700,240958,"Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1306.fa","Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta","Hejnol2009_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Hejnol2009.Hejnol_etal_2009_FixedNames/"
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1307","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1307",240959,241732,"Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1307.fa","Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta","Hejnol2009_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Hejnol2009.Hejnol_etal_2009_FixedNames/"
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1308","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1308",241733,241878,"Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1308.fa","Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta","Hejnol2009_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Hejnol2009.Hejnol_etal_2009_FixedNames/"
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1309","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1309",241879,242069,"Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1309.fa","Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta","Hejnol2009_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Hejnol2009.Hejnol_etal_2009_FixedNames/"
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1310","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1310",242070,242202,"Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1310.fa","Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta","Hejnol2009_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Hejnol2009.Hejnol_etal_2009_FixedNames/"
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1311","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1311",242203,242360,"Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1311.fa","Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta","Hejnol2009_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Hejnol2009.Hejnol_etal_2009_FixedNames/"
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1312","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1312",242361,242455,"Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1312.fa","Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta","Hejnol2009_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Hejnol2009.Hejnol_etal_2009_FixedNames/"
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1313","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1313",242456,242809,"Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1313.fa","Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta","Hejnol2009_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Hejnol2009.Hejnol_etal_2009_FixedNames/"
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1314","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1314",242810,242954,"Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1314.fa","Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta","Hejnol2009_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Hejnol2009.Hejnol_etal_2009_FixedNames/"
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1315","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1315",242955,243034,"Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1315.fa","Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta","Hejnol2009_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Hejnol2009.Hejnol_etal_2009_FixedNames/"
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1316","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1316",243035,243128,"Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1316.fa","Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta","Hejnol2009_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Hejnol2009.Hejnol_etal_2009_FixedNames/"
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1317","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1317",243129,243228,"Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1317.fa","Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta","Hejnol2009_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Hejnol2009.Hejnol_etal_2009_FixedNames/"
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1318","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1318",243229,243317,"Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1318.fa","Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta","Hejnol2009_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Hejnol2009.Hejnol_etal_2009_FixedNames/"
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1319","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1319",243318,243440,"Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1319.fa","Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta","Hejnol2009_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Hejnol2009.Hejnol_etal_2009_FixedNames/"
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1320","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1320",243441,243512,"Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1320.fa","Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta","Hejnol2009_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Hejnol2009.Hejnol_etal_2009_FixedNames/"
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1321","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1321",243513,243611,"Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1321.fa","Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta","Hejnol2009_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Hejnol2009.Hejnol_etal_2009_FixedNames/"
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1322","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1322",243612,243672,"Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1322.fa","Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta","Hejnol2009_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Hejnol2009.Hejnol_etal_2009_FixedNames/"
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1323","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1323",243673,243744,"Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1323.fa","Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta","Hejnol2009_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Hejnol2009.Hejnol_etal_2009_FixedNames/"
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1324","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1324",243745,243936,"Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1324.fa","Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta","Hejnol2009_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Hejnol2009.Hejnol_etal_2009_FixedNames/"
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1325","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1325",243937,244249,"Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1325.fa","Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta","Hejnol2009_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Hejnol2009.Hejnol_etal_2009_FixedNames/"
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1326","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1326",244250,244295,"Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1326.fa","Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta","Hejnol2009_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Hejnol2009.Hejnol_etal_2009_FixedNames/"
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1327","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1327",244296,244476,"Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1327.fa","Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta","Hejnol2009_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Hejnol2009.Hejnol_etal_2009_FixedNames/"
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1328","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1328",244477,244614,"Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1328.fa","Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta","Hejnol2009_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Hejnol2009.Hejnol_etal_2009_FixedNames/"
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1329","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1329",244615,244675,"Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1329.fa","Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta","Hejnol2009_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Hejnol2009.Hejnol_etal_2009_FixedNames/"
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1330","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1330",244676,244865,"Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1330.fa","Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta","Hejnol2009_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Hejnol2009.Hejnol_etal_2009_FixedNames/"
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1331","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1331",244866,245212,"Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1331.fa","Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta","Hejnol2009_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Hejnol2009.Hejnol_etal_2009_FixedNames/"
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1332","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1332",245213,245456,"Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1332.fa","Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta","Hejnol2009_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Hejnol2009.Hejnol_etal_2009_FixedNames/"
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1333","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1333",245457,245735,"Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1333.fa","Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta","Hejnol2009_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Hejnol2009.Hejnol_etal_2009_FixedNames/"
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1334","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1334",245736,245891,"Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1334.fa","Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta","Hejnol2009_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Hejnol2009.Hejnol_etal_2009_FixedNames/"
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1335","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1335",245892,246305,"Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1335.fa","Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta","Hejnol2009_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Hejnol2009.Hejnol_etal_2009_FixedNames/"
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1336","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1336",246306,246428,"Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1336.fa","Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta","Hejnol2009_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Hejnol2009.Hejnol_etal_2009_FixedNames/"
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1337","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1337",246429,246582,"Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1337.fa","Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta","Hejnol2009_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Hejnol2009.Hejnol_etal_2009_FixedNames/"
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1338","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1338",246583,246751,"Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1338.fa","Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta","Hejnol2009_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Hejnol2009.Hejnol_etal_2009_FixedNames/"
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1339","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1339",246752,246944,"Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1339.fa","Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta","Hejnol2009_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Hejnol2009.Hejnol_etal_2009_FixedNames/"
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1340","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1340",246945,247065,"Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1340.fa","Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta","Hejnol2009_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Hejnol2009.Hejnol_etal_2009_FixedNames/"
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1341","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1341",247066,247306,"Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1341.fa","Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta","Hejnol2009_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Hejnol2009.Hejnol_etal_2009_FixedNames/"
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1342","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1342",247307,247523,"Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1342.fa","Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta","Hejnol2009_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Hejnol2009.Hejnol_etal_2009_FixedNames/"
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1343","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1343",247524,247627,"Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1343.fa","Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta","Hejnol2009_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Hejnol2009.Hejnol_etal_2009_FixedNames/"
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1344","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1344",247628,247717,"Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1344.fa","Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta","Hejnol2009_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Hejnol2009.Hejnol_etal_2009_FixedNames/"
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1345","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1345",247718,247808,"Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1345.fa","Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta","Hejnol2009_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Hejnol2009.Hejnol_etal_2009_FixedNames/"
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1346","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1346",247809,247937,"Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1346.fa","Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta","Hejnol2009_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Hejnol2009.Hejnol_etal_2009_FixedNames/"
"Hejnol2009","Hejnol_etal_2009_FixedNames","Hejnol2009.Hejnol_etal_2009_FixedNames","gene_1347","Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1347",247938,248050,"Hejnol2009.Hejnol_etal_2009_FixedNames.gene_1347.fa","Hejnol2009.Hejnol_etal_2009_FixedNames.aa.alignment.fasta","Hejnol2009_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Hejnol2009.Hejnol_etal_2009_FixedNames/"
